Source,Target,Weight,Label
Kevin Spacey,Leland Orser,1,1
Kevin Spacey,Charles A. Tamburro,1,1
Kevin Spacey,Castulo Guerra,1,1
Leland Orser,Charles A. Tamburro,1,1
Leland Orser,Barry Pepper,1,1
Leland Orser,Matt Damon,1,1
Leland Orser,João Costa Menezes,1,1
Leland Orser,Paul Sacks,1,1
Leland Orser,Paul Woodadge,1,1
Charles A. Tamburro,Edward Furlong,1,1
Charles A. Tamburro,Castulo Guerra,1,1
Charles A. Tamburro,Denney Pierce,1,1
Charles A. Tamburro,Sven-Ole Thorsen,1,1
Stuart Rudin,Brooke Smith,1,1
Brooke Smith,Matt Damon,1,1
Brooke Smith,Cici Leah Campbell,1,1
Giorgio Cantarini,João Costa Menezes,1,1
Giorgio Cantarini,Paul Sacks,1,1
Giorgio Cantarini,Paul Woodadge,1,1
Giorgio Cantarini,Sven-Ole Thorsen,1,1
Giorgio Cantarini,Brian Smyj,1,1
James Stewart,Frank Albertson,1,1
James Stewart,William Edmunds,1,1
James Stewart,Frank Hagney,1,1
James Stewart,Sam Flint,1,1
James Stewart,Arthur Stuart Hull,1,1
James Stewart,Max Linder,1,1
James Stewart,Alfred Hitchcock,1,1
Frank Albertson,William Edmunds,1,1
Frank Albertson,Frank Hagney,1,1
Frank Albertson,Sam Flint,2,2
Frank Albertson,Arthur Stuart Hull,1,1
Frank Albertson,Max Linder,1,1
Frank Albertson,Walter Bacon,1,1
Frank Albertson,Alfred Hitchcock,1,1
William Edmunds,Frank Hagney,1,1
William Edmunds,Sam Flint,1,1
William Edmunds,Arthur Stuart Hull,2,2
William Edmunds,Max Linder,2,2
Frank Hagney,Sam Flint,1,1
Frank Hagney,Arthur Stuart Hull,1,1
Frank Hagney,Max Linder,1,1
Frank Hagney,Walter Bacon,1,1
Frank Hagney,Charles Chaplin,1,1
Frank Hagney,Henry Bergman,1,1
Frank Hagney,Hank Mann,1,1
Frank Hagney,Al Ernest Garcia,1,1
Frank Hagney,John Rand,1,1
Frank Hagney,Wyn Ritchie Evans,1,1
Sam Flint,Arthur Stuart Hull,1,1
Sam Flint,Max Linder,1,1
Sam Flint,Walter Bacon,1,1
Sam Flint,Alfred Hitchcock,1,1
Arthur Stuart Hull,Max Linder,2,2
Barry Pepper,Matt Damon,1,1
Barry Pepper,João Costa Menezes,1,1
Barry Pepper,Paul Sacks,1,1
Barry Pepper,Paul Woodadge,1,1
Matt Damon,João Costa Menezes,1,1
Matt Damon,Paul Sacks,1,1
Matt Damon,Paul Woodadge,1,1
Matt Damon,Cici Leah Campbell,1,1
Matt Damon,Brian Smyj,1,1
João Costa Menezes,Paul Sacks,2,2
João Costa Menezes,Paul Woodadge,2,2
João Costa Menezes,Sven-Ole Thorsen,1,1
João Costa Menezes,Brian Smyj,1,1
Paul Sacks,Paul Woodadge,2,2
Paul Sacks,Sven-Ole Thorsen,1,1
Paul Sacks,Brian Smyj,1,1
Paul Woodadge,Sven-Ole Thorsen,1,1
Paul Woodadge,Brian Smyj,1,1
Edward Furlong,Castulo Guerra,1,1
Edward Furlong,Denney Pierce,2,2
Edward Furlong,Sven-Ole Thorsen,1,1
Castulo Guerra,Denney Pierce,1,1
Castulo Guerra,Sven-Ole Thorsen,1,1
Denney Pierce,Sven-Ole Thorsen,1,1
Sven-Ole Thorsen,Brian Smyj,1,1
Walter Bacon,Alfred Hitchcock,1,1
Walter Bacon,Charles Chaplin,1,1
Walter Bacon,Henry Bergman,1,1
Walter Bacon,Hank Mann,1,1
Walter Bacon,Al Ernest Garcia,1,1
Walter Bacon,John Rand,1,1
Walter Bacon,Wyn Ritchie Evans,1,1
Charles Chaplin,Henry Bergman,2,2
Charles Chaplin,Hank Mann,2,2
Charles Chaplin,Al Ernest Garcia,2,2
Charles Chaplin,John Rand,2,2
Charles Chaplin,Wyn Ritchie Evans,2,2
Henry Bergman,Hank Mann,2,2
Henry Bergman,Al Ernest Garcia,2,2
Henry Bergman,John Rand,2,2
Henry Bergman,Wyn Ritchie Evans,2,2
Hank Mann,Al Ernest Garcia,2,2
Hank Mann,John Rand,2,2
Hank Mann,Wyn Ritchie Evans,2,2
Al Ernest Garcia,John Rand,2,2
Al Ernest Garcia,Wyn Ritchie Evans,2,2
John Rand,Wyn Ritchie Evans,2,2
